train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,learning_rate
0.041187600998945875,0.02509544830619756,0.38894500165008605,0.5100870506718047,0.1046069446417826,0.2177771922301147,0.0005
0.023415561547095745,0.022210047091690555,0.5021791116713626,0.5239709675420724,0.24215128753017717,0.17553061328429498,0.0005
0.019637731398943318,0.017211200633178433,0.5645071456661084,0.6338554754946649,0.276792376201479,0.2718737570225357,0.0005
0.017764419881760234,0.016669539586101942,0.5976127593918219,0.6291098384034368,0.31182120180959755,0.3534971003936916,0.0005
0.016197426836081823,0.016908872631894476,0.6186821788489006,0.6137873927866786,0.3392544002942952,0.40471971619285063,0.0005
0.015440198194765128,0.018467026022355875,0.6359088873848857,0.6326853816613324,0.3514184806076286,0.2676645532804722,0.0005
0.01462127466054283,0.017520729274833606,0.6428927643726975,0.6486295328385225,0.3628520370085732,0.30461206418969367,0.0005
0.014015700030590682,0.014533060007487662,0.656067245160281,0.6664959304823778,0.3671202073812291,0.3728502260023331,0.0005
0.013145924511418567,0.01346034803877963,0.6708316889493632,0.652436289149181,0.3902232228158781,0.37425053087164845,0.0005
0.012930109607387432,0.01346922703042448,0.6749365599927178,0.6693363026934209,0.39674790305595276,0.37514569387927926,0.0005
0.012537426338117788,0.014639020935435733,0.6807745235914571,0.6768058634371172,0.4075010968241622,0.34390454790936054,0.0005
0.012214891331386637,0.013715588341055095,0.688390769652941,0.686298291145367,0.4162867547528491,0.3664972766761747,0.0005
0.011887550225624063,0.01399629820978456,0.6909089474754385,0.6679096325970137,0.4211894925508124,0.33607804350702764,0.0005
0.010524313218916441,0.011928824688646313,0.7263675535683025,0.7311540290860983,0.4583194591454785,0.44794855032795255,0.00025
0.01011708364016174,0.012567861941546934,0.7290446093381996,0.7237670650627344,0.4717274247950831,0.43181542509289206,0.00025
0.009919094048109907,0.012236854961886983,0.7326394027080927,0.7117596089145055,0.4815904489501947,0.4503759712417099,0.00025
0.009550954372091431,0.011898430665402577,0.7421868140125498,0.7265383302946173,0.49002400397465135,0.4165210388724904,0.00025
0.00933446744152362,0.013678242707225513,0.7469612516858012,0.7327158414515076,0.49888552592781626,0.4229436328162583,0.00025
0.009237265336469788,0.012750293944713343,0.7481490491896348,0.7160534092180263,0.49715478785443706,0.3856804054876514,0.00025
0.008929827819057653,0.011248100410106106,0.7566288802584847,0.7347137057974449,0.5130789493351229,0.48581187837676054,0.00025
0.008919798714789557,0.01430558305095682,0.7537654370980001,0.7280704682229262,0.516964881202556,0.4198343069544737,0.00025
0.008643135462003982,0.012653908552252595,0.7603026616872647,0.751940850078643,0.5292395350806344,0.46221674384170647,0.00025
0.008409001650024348,0.013134787561056153,0.7678727182859889,0.747025687617182,0.5289655125021497,0.47336529591756893,0.00025
0.008174991283196943,0.015616475102437808,0.7696825249348884,0.6982089351759312,0.5376569831914894,0.3729897912597144,0.00025
0.007499020207572849,0.012887891813931135,0.7870722601137623,0.7510414310489643,0.5620284869416342,0.4783334540092604,0.000125
